                  epoch,           train/box_om,           train/cls_om,           train/dfl_om,           train/box_oo,           train/cls_oo,           train/dfl_oo,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),             val/box_om,             val/cls_om,             val/dfl_om,             val/box_oo,             val/cls_oo,             val/dfl_oo,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     65,                0.71366,                0.46253,                0.96432,                0.86151,                0.51373,                0.96829,                0.91733,                0.88685,                0.94305,                0.79457,                0.62403,                0.39516,                0.93282,                0.69223,                0.40586,                0.94065,               0.003763,               0.003763,               0.003763
                     66,                0.71212,                0.45878,                0.96481,                0.86032,                0.50592,                0.96818,                0.91732,                0.88763,                0.94407,                0.79407,                0.62333,                0.39318,                0.93219,                0.69243,                 0.4013,                0.94014,               0.003664,               0.003664,               0.003664
                     67,                0.70732,                0.45459,                0.96218,                0.85613,                0.50391,                0.96675,                0.91469,                0.89186,                0.94489,                0.79596,                0.62169,                0.39007,                0.93177,                0.68827,                0.39754,                0.94014,               0.003565,               0.003565,               0.003565
                     68,                0.70595,                0.45216,                0.95976,                0.85347,                0.50396,                0.96312,                0.92118,                0.88614,                0.94583,                 0.7978,                 0.6191,                0.38786,                0.93037,                0.68629,                0.39678,                0.93811,               0.003466,               0.003466,               0.003466
                     69,                0.70299,                0.45721,                0.96106,                0.84879,                 0.5021,                0.96522,                 0.9227,                0.88877,                0.94662,                0.79811,                0.61863,                0.38652,                0.93028,                0.68765,                0.39293,                 0.9385,               0.003367,               0.003367,               0.003367
                     70,                0.69862,                0.45156,                0.96031,                0.84529,                0.49805,                0.96471,                0.92652,                0.88657,                0.94723,                0.79872,                0.61716,                0.38394,                 0.9291,                 0.6843,                0.38978,                0.93661,               0.003268,               0.003268,               0.003268
                     71,                 0.7023,                0.44707,                0.95947,                0.85035,                 0.4964,                0.96358,                0.92209,                0.89139,                0.94762,                0.80003,                0.61535,                0.38239,                0.92803,                0.68223,                0.38875,                0.93572,               0.003169,               0.003169,               0.003169
                     72,                0.69638,                0.44413,                0.95803,                0.84207,                0.49336,                0.96227,                0.92411,                0.89321,                0.94785,                0.80125,                0.61379,                0.38049,                0.92724,                0.67981,                0.38695,                0.93433,                0.00307,                0.00307,                0.00307
                     73,                0.69187,                0.44383,                0.95377,                0.83849,                 0.4898,                0.95834,                0.92067,                0.89579,                0.94777,                0.80202,                0.61207,                0.37927,                0.92609,                0.67935,                0.38326,                0.93371,               0.002971,               0.002971,               0.002971
                     74,                0.69356,                0.44187,                0.95601,                0.83867,                0.48793,                0.96053,                0.92195,                0.89389,                0.94823,                0.80264,                0.61101,                0.37764,                0.92558,                0.67817,                0.38177,                0.93316,               0.002872,               0.002872,               0.002872
                     75,                0.68974,                0.44766,                0.95373,                0.83285,                 0.4843,                0.95814,                0.92563,                0.89551,                0.94864,                0.80261,                0.61089,                0.37737,                 0.9251,                0.67727,                0.38241,                0.93254,               0.002773,               0.002773,               0.002773
                     76,                0.68663,                0.43338,                0.95289,                0.83017,                0.47999,                0.95655,                0.93156,                0.89007,                0.94928,                0.80339,                0.60922,                0.37427,                0.92416,                0.67571,                0.38138,                0.93174,               0.002674,               0.002674,               0.002674
                     77,                0.68743,                0.43456,                0.95389,                0.83362,                0.48189,                0.95737,                0.93255,                0.89198,                0.94997,                0.80417,                0.60973,                0.37289,                0.92423,                0.67575,                 0.3786,                0.93126,               0.002575,               0.002575,               0.002575
                     78,                0.68199,                0.43161,                0.95045,                0.82839,                0.47536,                0.95391,                0.92908,                0.89436,                0.94948,                0.80464,                0.60834,                0.37166,                0.92375,                0.67519,                0.37684,                0.93127,               0.002476,               0.002476,               0.002476
                     79,                0.68295,                  0.428,                0.94862,                0.82545,                0.47071,                0.95162,                0.92921,                0.89378,                0.95004,                0.80504,                0.60642,                0.37095,                0.92254,                0.67349,                0.37606,                0.92971,               0.002377,               0.002377,               0.002377
                     80,                0.68312,                0.43064,                0.94934,                0.82919,                0.47521,                0.95306,                0.93277,                0.89192,                0.95026,                0.80611,                0.60485,                0.36978,                0.92157,                 0.6706,                0.37615,                0.92862,               0.002278,               0.002278,               0.002278
                     81,                0.67767,                0.42517,                0.94647,                0.82238,                0.46796,                 0.9501,                0.92793,                0.89758,                0.95099,                0.80733,                 0.6036,                0.36918,                0.92069,                0.66979,                0.37178,                0.92837,               0.002179,               0.002179,               0.002179
                     82,                0.67566,                0.42252,                0.94726,                0.81825,                0.46337,                0.95157,                0.93351,                 0.8965,                0.95154,                  0.808,                0.60331,                 0.3674,                0.92037,                0.66873,                0.36812,                0.92774,                0.00208,                0.00208,                0.00208
                     83,                0.67416,                0.42164,                0.94541,                  0.818,                0.46474,                 0.9483,                0.93131,                  0.899,                0.95139,                0.80896,                0.60226,                0.36569,                0.91992,                0.66734,                0.36654,                0.92759,               0.001981,               0.001981,               0.001981
                     84,                0.67221,                0.42093,                0.94685,                0.81416,                0.46197,                0.95102,                0.93032,                0.90008,                0.95163,                0.80899,                0.60107,                0.36391,                0.91916,                0.66651,                0.36354,                0.92667,               0.001882,               0.001882,               0.001882
                     85,                0.67156,                0.41705,                0.94461,                0.81268,                0.45815,                0.94879,                0.93107,                0.90072,                0.95229,                 0.8098,                0.59968,                0.36309,                 0.9185,                 0.6651,                0.36353,                0.92586,               0.001783,               0.001783,               0.001783
                     86,                 0.6629,                0.41275,                0.94343,                0.80128,                0.44859,                 0.9479,                0.93621,                0.89753,                0.95262,                0.81043,                0.59841,                0.36175,                0.91794,                0.66403,                0.36267,                0.92542,               0.001684,               0.001684,               0.001684
                     87,                0.66667,                0.41257,                0.94221,                0.80991,                0.45191,                  0.947,                0.93644,                0.89943,                0.95306,                 0.8111,                 0.5974,                0.35975,                0.91755,                0.66197,                0.35853,                0.92478,               0.001585,               0.001585,               0.001585
                     88,                0.66199,                0.40905,                0.94313,                0.79855,                0.44428,                0.94715,                0.93522,                0.90139,                0.95304,                0.81141,                0.59655,                0.35854,                0.91708,                0.66167,                0.35733,                0.92475,               0.001486,               0.001486,               0.001486
                     89,                0.66103,                0.40757,                0.93978,                0.80108,                0.44228,                0.94352,                0.93553,                0.90122,                0.95311,                0.81206,                0.59597,                0.35771,                0.91681,                0.66062,                0.35587,                0.92412,               0.001387,               0.001387,               0.001387
                     90,                0.65839,                0.40573,                0.93766,                0.79967,                0.44211,                0.94235,                0.93594,                0.90191,                0.95343,                0.81229,                0.59492,                0.35699,                0.91631,                0.65989,                0.35399,                0.92362,               0.001288,               0.001288,               0.001288
                     91,                0.62122,                0.36948,                 0.9261,                0.72502,                0.37133,                0.92898,                0.93843,                0.90187,                0.95378,                0.81252,                0.59464,                0.35494,                0.91616,                0.65991,                0.35046,                0.92359,               0.001189,               0.001189,               0.001189
                     92,                0.61296,                0.36016,                0.92054,                0.71846,                0.36011,                0.92299,                0.93761,                0.90401,                0.95416,                0.81332,                0.59351,                0.35252,                0.91557,                 0.6581,                0.34721,                0.92255,                0.00109,                0.00109,                0.00109
                     93,                0.60959,                0.35398,                0.92152,                0.71154,                 0.3534,                 0.9242,                0.93473,                0.90648,                0.95428,                0.81376,                0.59271,                  0.351,                0.91507,                0.65705,                0.34475,                0.92207,               0.000991,               0.000991,               0.000991
                     94,                0.60129,                0.35114,                0.91503,                0.70426,                 0.3488,                0.91814,                0.94024,                0.90394,                 0.9548,                0.81477,                0.59153,                0.34905,                0.91433,                0.65584,                0.34281,                0.92133,               0.000892,               0.000892,               0.000892
                     95,                0.60135,                0.34849,                0.91517,                0.70207,                0.34198,                0.91804,                0.93968,                0.90573,                0.95525,                0.81505,                0.59065,                 0.3479,                 0.9137,                0.65524,                0.34062,                0.92081,               0.000793,               0.000793,               0.000793
                     96,                0.59806,                0.34545,                0.91363,                0.70081,                0.33945,                0.91619,                0.93809,                0.90787,                0.95574,                0.81546,                0.59007,                0.34712,                0.91311,                0.65468,                0.33897,                0.92019,               0.000694,               0.000694,               0.000694
                     97,                0.59538,                0.34263,                0.91052,                 0.6947,                0.33798,                0.91361,                0.94091,                0.90653,                0.95568,                0.81602,                0.58926,                0.34608,                0.91247,                 0.6536,                0.33815,                0.91959,               0.000595,               0.000595,               0.000595
                     98,                0.59136,                   0.34,                0.90959,                0.69139,                0.33404,                0.91269,                0.94193,                0.90619,                0.95604,                0.81687,                0.58839,                0.34509,                 0.9119,                0.65267,                0.33727,                0.91884,               0.000496,               0.000496,               0.000496
                     99,                0.59107,                 0.3396,                0.90958,                0.69308,                0.33387,                0.91249,                0.94259,                0.90723,                0.95612,                0.81708,                0.58762,                0.34404,                0.91143,                 0.6519,                0.33629,                0.91856,               0.000397,               0.000397,               0.000397
                    100,                0.58633,                0.34052,                0.90606,                0.68475,                0.33148,                0.90893,                0.93981,                 0.9102,                 0.9563,                0.81751,                0.58708,                0.34329,                0.91104,                0.65126,                0.33501,                 0.9179,               0.000298,               0.000298,               0.000298
