                  epoch,           train/box_om,           train/cls_om,           train/dfl_om,           train/box_oo,           train/cls_oo,           train/dfl_oo,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),             val/box_om,             val/cls_om,             val/dfl_om,             val/box_oo,             val/cls_oo,             val/dfl_oo,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     89,                0.65716,                0.40416,                0.94019,                 0.7963,                0.43666,                0.94395,                0.93599,                0.90344,                0.95567,                0.81289,                0.59462,                0.35482,                0.91818,                0.65711,                0.35645,                0.92525,               0.001387,               0.001387,               0.001387
                     90,                0.65479,                0.40193,                0.93737,                0.79558,                0.43528,                0.94279,                0.93606,                 0.9043,                0.95581,                0.81343,                0.59391,                0.35406,                0.91756,                0.65746,                0.35265,                0.92528,               0.001288,               0.001288,               0.001288
                     91,                0.61647,                 0.3681,                0.92603,                0.72086,                0.36592,                0.93045,                0.93779,                0.90559,                0.95593,                0.81384,                0.59358,                0.35214,                0.91736,                 0.6573,                0.34922,                0.92542,               0.001189,               0.001189,               0.001189
                     92,                0.60844,                0.35682,                0.91992,                0.71452,                0.35458,                0.92385,                0.94081,                0.90444,                0.95607,                0.81416,                0.59304,                0.35032,                0.91709,                 0.6563,                0.34705,                0.92512,                0.00109,                0.00109,                0.00109
                     93,                0.60413,                0.35171,                0.92043,                0.70604,                0.34924,                0.92387,                0.93748,                0.90745,                0.95626,                 0.8145,                0.59248,                0.34899,                0.91686,                0.65591,                0.34624,                0.92466,               0.000991,               0.000991,               0.000991
                     94,                0.59828,                0.34776,                0.91558,                 0.7019,                0.34555,                0.91903,                0.93705,                0.90927,                0.95691,                0.81492,                0.59176,                0.34745,                0.91652,                0.65567,                0.34366,                0.92433,               0.000892,               0.000892,               0.000892
                     95,                0.59622,                0.34552,                0.91481,                0.69726,                0.33955,                0.91906,                0.94195,                0.90573,                0.95706,                0.81591,                0.59109,                0.34617,                0.91614,                0.65522,                0.34129,                 0.9239,               0.000793,               0.000793,               0.000793
                     96,                  0.592,                0.34093,                0.91287,                 0.6955,                0.33564,                  0.917,                0.94364,                0.90659,                0.95732,                0.81667,                0.59046,                0.34479,                0.91584,                0.65448,                0.33945,                0.92385,               0.000694,               0.000694,               0.000694
                     97,                0.58963,                0.33955,                0.90988,                0.68891,                 0.3342,                0.91337,                0.94469,                0.90623,                 0.9573,                0.81683,                 0.5897,                 0.3444,                 0.9153,                0.65405,                0.33939,                0.92348,               0.000595,               0.000595,               0.000595
                     98,                0.58604,                 0.3365,                0.90889,                0.68605,                 0.3313,                0.91224,                 0.9468,                0.90497,                0.95706,                0.81719,                0.58929,                0.34382,                0.91514,                0.65296,                0.33932,                0.92289,               0.000496,               0.000496,               0.000496
